Domain Name,Sub Domain Name,Product Type Name,Product Type Code,Product Name,Herbal/ Ayurvedic,Fssai No,Preservatives (details),Ready To Cook (y/n),Scented/ Flavour,Rice Grain Type,Baby Weight,Absorption Duration (in Hrs),Brand,Pack Quantity,Mineral Source,Capacity,Product Quantity,Upc / Ean,Manufacturer,Customer Care Contact,Flavours & Spices,Recommended Age,Mrp,Country Of Origin,Preservatives (y/n),Product - Unit Of Measurement,Ready To Eat (y/n),Product Description,Net Quantity,Theme/ Occasion Type,Hair Type,Caffeine Content,Source,Uploaded On,Updated On,Image 1 Filename,Image 2 Filename,Image 3 Filename,Image 4 / Video 1 Filename,Image 5 / Video 2 Filename
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Swiss Military Alpino Jmg 450 Mixer Grinder (2 Jars, White, Blue)",,,,,,,,,Swiss Military,Pack of 1,,1 unit,1,8901190107468.0,Swiss Military Lifestyle Products Pvt. Ltd.,-,,,3619.0,India,,unit,,"Inbuilt Centrifugal Juicer with Multi-Purpose Jars | 3-Level Adjustable Motor Speed with Pulse Function | Overload Protector for Motor Safety. 450W Motor with High Efficiency | Dishwasher-safe and Low-maintenance | Portable Mixer Grinder with a Long-lasting Performance of 90 Minutes. Juice Collector with Superior Durability Mesh | Grinding and Juicing Capacity of 1.75 Litres | Shock Proof plastic body. Corded Electric Power Supply, 110V | 22,000 RPM Motor Speed to Preserve Food's Unique Taste. Transparent and Unbreakable Mixer Jars with Safety Locks | Sharper and Finer Stainless Steel Blades | Made In India.",1 unit,,,,Polestarre,,,Image_1_8901190107468.0.jpg,Image_2_8901190107468.0.jpg,Image_3_8901190107468.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Jaquar Brass Single Lever Exposed Diverter,,,,,,,,,Jaquar,Pack of 1,,1 Unit,1,8904304526001.0,Jaquar & Company Pvt. Ltd.,-,,,2500.0,India,,Unit,,"Jaquar Brass Single Lever Exposed Diverter combines durability with sleek design, offering precise control for your bathroom fixtures.",1 Unit,,,,Polestarre,,,Image_1_8904304526001.0.jpg,Image_2_8904304526001.0.jpg,Image_3_8904304526001.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Blue Rectangular Long Plastic Fruit Crates, 22 Litres",,,,,,,,,Blue Rectangular,Pack of 1,,1 Unit,1,8908002396140.0,Blue Rectangular,-,,,300.0,India,,Unit,,"Blue Rectangular Long Plastic Fruit Crates, with a 22-liter capacity, ideal for storing and organizing fruits. Durable and easy to clean, making it perfect for efficient storage.",1 Unit,,,,Polestarre,,,Image_1_8908002396140.0.jpg,Image_2_8908002396140.0.jpg,Image_3_8908002396140.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Avani Coconut Scrapper,,,,,,,,,Avani,Pack of 1,,1 Unit,1,8903763000107.0,Avani Food Products Pvt Ltd.,-,,,70.0,India,,Unit,,"Practical coconut scraper tool for easily extracting fresh coconut from its shell, ideal for use in a variety of traditional recipes.",1 Unit,,,,Polestarre,,,Image_1_8903763000107.0.jpg,Image_2_8903763000107.0.jpg,Image_3_8903763000107.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,All Time At7346 - Lock & Safe 200Ml X 3Pcs 200R,,,,,,,,,All Time,Pack of 3,,3 Units,3,8902084073463.0,All Time Plastics Pvt. Ltd.,-,,,180.0,India,,Units,,"Set of three 200ml lock & safe containers, perfect for storing small portions of food securely while maintaining freshness.",3 Units,,,,Polestarre,,,Image_1_8902084073463.0.jpg,Image_2_8902084073463.0.jpg,Image_3_8902084073463.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"All Time At5607 - Cresta Water Bottle Pc002, 750Ml",,,,,,,,,ALL TIME,Pack of 1,,1 Unit,1,8902084056077.0,All Time Plastics Pvt. Ltd.,-,,,150.0,India,,Unit,,"Sleek and durable water bottle with a 750ml capacity, designed to keep your beverages cold and provide easy hydration on the go.",1 Unit,,,,Polestarre,,,Image_1_8902084056077.0.jpg,Image_2_8902084056077.0.jpg,Image_3_8902084056077.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,All Time At5425 - Lock & Safe 1500Ml Container W.Mc Vent,,,,,,,,,ALL TIME,Pack of 1,,1 Unit,1,8902084054257.0,All Time Plastics Pvt. Ltd.,-,,,250.0,India,,Unit,,"Airtight container with moisture control vent, ideal for preserving the freshness and flavor of dry foods and ensuring optimal storage conditions.",1 Unit,,,,Polestarre,,,Image_1_8902084054257.0.jpg,Image_2_8902084054257.0.jpg,Image_3_8902084054257.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"All Time At5012 - Colander, 21Cm",,,,,,,,,ALL TIME,Pack of 1,,1 Unit,1,8902084050129.0,All Time Plastics Pvt. Ltd.,-,,,180.0,India,,Unit,,"Essential kitchen colander with a 21cm diameter, perfect for draining pasta, washing vegetables, and other culinary tasks requiring liquid removal.",1 Unit,,,,Polestarre,,,Image_1_8902084050129.0.jpg,Image_2_8902084050129.0.jpg,Image_3_8902084050129.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,All Time At4161 - Polka Cont 2550Ml No.503,,,,,,,,,ALL TIME,Pack of 1,,1 Unit,1,8902084041615.0,All Time Plastics Pvt. Ltd.,-,,,250.0,India,,Unit,,"Stylish and practical container designed for food storage, featuring a secure lid to keep contents fresh and organized.",1 Unit,,,,Polestarre,,,Image_1_8902084041615.0.jpg,Image_2_8902084041615.0.jpg,Image_3_8902084041615.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Pigeon By Stovekraft Limited Handy L Vegetable & Fruit Chopper (1 Unit Of Pigeon L Vegetable Chopper),,,,,,,,,Pigeon,Pack of 1,,1 unit,1,8904216512987.0,Stovekraft Pvt. Ltd.,-,,,284.0,India,,unit,,"For all the chopping needs in your kitchen, bring home the Pigeon XL Vegetable Chopper that features five sharp and sturdy stainless-steel blades, for fast and easy chopping. This manual chopper is ideal for chopping and cutting fruits, vegetables, and nuts without hassles. Before putting your fruits and/or vegetables inside this chopper cut them into medium size pieces. Then, after chopping them using this chopper, you get evenly chopped fruits and vegetables for your salads, sabzis, parathas, etc. You can also chop dry fruits to sprinkle them to garnish your delicious dishes.",1 unit,,,,Polestarre,,,Image_1_8904216512987.0.jpg,Image_2_8904216512987.0.jpg,Image_3_8904216512987.0.jpg,Image_4_8904216512987.0.jpg,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,All Time At1261 - PL Strainer W SS Mesh 16.5Cm,,,,,,,,,ALL TIME,Pack of 1,,1 Unit,1,8902084012615.0,All Time Plastics Pvt. Ltd.,-,,,90.0,India,,Unit,,"Stainless steel mesh strainer perfect for draining liquids and sifting solids, ideal for cooking and baking tasks requiring precision.",1 Unit,,,,Polestarre,,,Image_1_8902084012615.0.jpg,Image_2_8902084012615.0.jpg,Image_3_8902084012615.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,All Time At0231 - Easy Chop 37X21Cm,,,,,,,,,ALL TIME,Pack of 1,,1 Unit,1,8902084002319.0,All Time Plastics Pvt. Ltd.,-,,,250.0,India,,Unit,,"Functional chopping board with a spacious surface, perfect for efficient slicing and dicing of vegetables, fruits, and meats in your kitchen.",1 Unit,,,,Polestarre,,,Image_1_8902084002319.0.jpg,Image_2_8902084002319.0.jpg,Image_3_8902084002319.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Anjali Onion Chopper Chostar,,,,,,,,,Anjali,Pack of 1,,1 Unit,1,8904126504300.0,Anjali,-,,,150.0,India,,Unit,,Efficient onion chopper for easy chopping. Reduces preparation time and minimizes tears. Easy to use and clean.,1 Unit,,,,Polestarre,,,Image_1_8904126504300.0.jpg,Image_2_8904126504300.0.jpg,Image_3_8904126504300.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Regan Stainless Steel Akhand Medium Coffee Strainer R-5,,,,,,,,,Regan,Pack of 1,,1 unit,1,8903763020051.0,Regan Herbals,-,,,150.0,India,,unit,,"Terms Conditions apply. The product images are only for representation purpose. While every reasonable effort has been made to maintain accurate and up to date product related content, the product packaging, product size, weight, MRP and such other product details may differ from the actual product as may be delivered to you. Actual product packaging and materials may contain more and different information than what is shown on the website.",1 unit,,,,Polestarre,,,Image_1_8903763020051.0.jpg,Image_2_8903763020051.0.jpg,Image_3_8903763020051.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Signoraware 2.3 Litres Oval No.4 Modular Multi-Purpose Plastic Containers with Lid for Kitchen Storage | Food Grade BPA Free Leak Proof | Spices Atta Grains and More Organizers (2300ml, Mod Blue)",,,,,,,,,Signoraware,Pack of 1,,2300 ml,2300,8903254007196.0,TTK Prestige Ltd.,-,,,320.0,India,,ml,,"Oval-shaped kitchen containers, BPA-free, leak-proof, perfect for storing spices and more.",2300 ml,,,,Polestarre,,,Image_1_8903254007196.0.jpg,Image_2_8903254007196.0.jpg,Image_3_8903254007196.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Panasonic SR-W18GH Automatic Warmer Cooker Combo Pack (4.4 Liters, Gold)",,,,,,,,,Panasonic,Pack of 4,,1 unit,4,8901458002528.0,Panasonic Corporation,-,,,5495.0,India,,unit,,"Automatic rice cooker with a warmer, efficient for cooking rice and keeping it warm.",4 unit,,,,Polestarre,,,Image_1_8901458002528.0.jpg,Image_2_8901458002528.0.jpg,Image_3_8901458002528.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Wonderchef Nutri-Cup Portable Blender, 300 ml",,,,,,,,,Wonderchef,Pack of 1,,1 Unit,1,8904057300507.0,Wonderchef Home Appliances Pvt. Ltd.,-,,,1500.0,India,,Unit,,"Compact and rechargeable blender from Wonderchef, featuring stainless steel blades and USB charging for convenient smoothie making on the go.",1 Unit,,,,Polestarre,,,Image_1_8904057300507.0.jpg,Image_2_8904057300507.0.jpg,Image_3_8904057300507.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Anjali Veg Cutter Chopping, Cutting Board Fantastique (Medium, FC-03)",,,,,,,,,Anjali,Pack of 1,,1 Unit,1,8904126500654.0,Anjali,-,,,250.0,India,,Unit,,Anjali Veg Cutter Chopping Board facilitates easy and efficient vegetable cutting with its durable design.,1 Unit,,,,Polestarre,,,Image_1_8904126500654.0.jpg,Image_2_8904126500654.0.jpg,Image_3_8904126500654.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Varmora Aqua Ocean 1000 ml Water Bottle,,,,,,,,,Varmora,Pack of 1,,1 Unit,1,8906076982993.0,Varmora Granito Pvt. Ltd.,-,,,150.0,India,,Unit,,"Sleek and functional 1000 ml water bottle from Varmora Aqua, designed to keep beverages cool with its stylish and durable construction.",1 Unit,,,,Polestarre,,,Image_1_8906076982993.0.jpg,Image_2_8906076982993.0.jpg,Image_3_8906076982993.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Godrej Cartini Trim Cut Scissors,,,,,,,,,Godrej Cartini,Pack of 1,,1 Unit,1,8904039471287.0,Godrej Consumer Products Ltd.,-,,,150.0,India,,Unit,,Godrej Cartini Trim Cut Scissors offer precision and ease for all your cutting needs.,1 Unit,,,,Polestarre,,,Image_1_8904039471287.0.jpg,Image_2_8904039471287.0.jpg,Image_3_8904039471287.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Treo Square Glass Storage Jar with Red Lid,,,,,,,,,Treo,Pack of 1,,1 Unit,1,8902061230360.0,Treo,-,,,250.0,India,,Unit,,"Square glass storage jar from Treo with a vibrant red lid, offering a stylish and airtight solution for keeping your food fresh.",1 Unit,,,,Polestarre,,,Image_1_8902061230360.0.jpg,Image_2_8902061230360.0.jpg,Image_3_8902061230360.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Lock & Lock Food Container Square 600 ml HPL854,,,,,,,,,Lock & Lock,Pack of 1,,1 Unit,1,8803733185400.0,"Lock&Lock Co., Ltd.",-,,,300.0,India,,Unit,,Square food container for space-efficient storage. Keeps food fresh with a reliable seal.,1 Unit,,,,Polestarre,,,Image_1_8803733185400.0.jpg,Image_2_8803733185400.0.jpg,Image_3_8803733185400.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Philips HL7699/00 750-Watt Mixer Grinder (White/Grey),,,,,,,,,Philips,Pack of 1,,1 Unit,1,8710103652649.0,Philips India Ltd.,-,,,3500.0,India,,Unit,,"Powerful mixer grinder with a 750-watt motor. Designed for efficient grinding and blending, perfect for a variety of kitchen tasks.",1 Unit,,,,Polestarre,,,Image_1_8710103652649.0.jpg,Image_2_8710103652649.0.jpg,Image_3_8710103652649.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Philips Electric Kettle HD9306/06,,,,,,,,,Philips,Pack of 1,,1 Unit,1,8710103711117.0,Philips India Ltd.,-,,,1800.0,India,,Unit,,1.5-liter electric kettle with rapid boiling capabilities. Features an ergonomic handle and automatic shut-off for safety and convenience.,1 Unit,,,,Polestarre,,,Image_1_8710103711117.0.jpg,Image_2_8710103711117.0.jpg,Image_3_8710103711117.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Nirosta Kitchen Peeling Knife Country, 16 cm, Rose Wood Handle",,,,,,,,,Nirosta,Pack of 1,,1 Unit,1,4008033417037.0,Nirosta Foods Pvt. Ltd.,-,,,300.0,India,,Unit,,Stylish peeling knife with a rosewood handle. Ideal for kitchen tasks and peeling fruits and vegetables.,1 Unit,,,,Polestarre,,,Image_1_4008033417037.0.jpg,Image_2_4008033417037.0.jpg,Image_3_4008033417037.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Milton Starlit Thermosteel Insulated Flask,,,,,,,,,Milton,Pack of 1,,1 Unit,1,8902061212540.0,Milton Industries Ltd.,-,,,900.0,India,,Unit,,"Insulated flask designed to keep beverages hot or cold, featuring a sleek design and sturdy construction for reliable temperature retention.",1 Unit,,,,Polestarre,,,Image_1_8902061212540.0.jpg,Image_2_8902061212540.0.jpg,Image_3_8902061212540.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Milton Oscar Pet Water Bottle 1000 ml, Set of 6",,,,,,,,,Milton,Pack of 6,,6 Units,6,8902061170505.0,Milton Industries Ltd.,-,,,1000.0,India,,Units,,"Durable 1000 ml PET water bottle from Milton Oscar, featuring a sleek design and reliable construction for easy hydration on the go.",6 Units,,,,Polestarre,,,Image_1_8902061170505.0.jpg,Image_2_8902061170505.0.jpg,Image_3_8902061170505.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Lock & Lock Water Bottle 1.5 Ltr,,,,,,,,,Lock&Lock,Pack of 1,,1 Unit,1,8803733731003.0,"Lock&Lock Co., Ltd.",-,,,350.0,India,,Unit,,1.5-liter water bottle with a leak-proof lid. Ideal for carrying beverages on the go.,1 Unit,,,,Polestarre,,,Image_1_8803733731003.0.jpg,Image_2_8803733731003.0.jpg,Image_3_8803733731003.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Lock & Lock Food Container HPL824, 1.6 Ltr",,,,,,,,,Lock&Lock,Pack of 1,,1 Unit,1,8803733182409.0,"Lock&Lock Co., Ltd.",-,,,400.0,India,,Unit,,Versatile 1.6-liter food container. Keeps food fresh with an airtight seal and durable construction.,1 Unit,,,,Polestarre,,,Image_1_8803733182409.0.jpg,Image_2_8803733182409.0.jpg,Image_3_8803733182409.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Lock & Lock Rectangular Plastic Container, 350 ml",,,,,,,,,Lock and Lock,Pack of 1,,1 Unit,1,8803733180689.0,"Lock & Lock Co., Ltd.",-,,,200.0,South Korea,,Unit,,Compact rectangular container for food storage. Keeps contents fresh and secure.,1 Unit,,,,Polestarre,,,Image_1_8803733180689.0.jpg,Image_2_8803733180689.0.jpg,Image_3_8803733180689.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Lock & Lock Water Bottle 1.2 Litres - HPL730,,,,,,,,,Lock & Lock,Pack of 1,,1 Unit,1,8803733073011.0,"Lock&Lock Co., Ltd.",-,,,350.0,India,,Unit,,Water bottle with a 1.2-liter capacity. Ideal for hydration on the go with a secure lid.,1 Unit,,,,Polestarre,,,Image_1_8803733073011.0.jpg,Image_2_8803733073011.0.jpg,Image_3_8803733073011.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Lock & Lock Twist Round Airtight Food Storage Container 560 ml LLS122,,,,,,,,,Lock & Lock,Pack of 1,,1 Unit,1,8803733022675.0,"Lock&Lock Co., Ltd.",-,,,300.0,India,,Unit,,Airtight round container with a twist-lock lid. Keeps food fresh and prevents spills.,1 Unit,,,,Polestarre,,,Image_1_8803733022675.0.jpg,Image_2_8803733022675.0.jpg,Image_3_8803733022675.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Lock & Lock Round Food Container 750 ml,,,,,,,,,Lock & Lock,Pack of 1,,1 Unit,1,8803733193306.0,"Lock&Lock Co., Ltd.",-,,,300.0,India,,Unit,,Round food storage container with a secure lid. Ideal for keeping food fresh and organized.,1 Unit,,,,Polestarre,,,Image_1_8803733193306.0.jpg,Image_2_8803733193306.0.jpg,Image_3_8803733193306.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Lock & Lock Food Container Square 680 ml HPL851,,,,,,,,,Lock & Lock,Pack of 1,,1 Unit,1,8803733185103.0,"Lock&Lock Co., Ltd.",-,,,300.0,India,,Unit,,Spacious square container for food storage. Ensures freshness with an airtight lid.,1 Unit,,,,Polestarre,,,Image_1_8803733185103.0.jpg,Image_2_8803733185103.0.jpg,Image_3_8803733185103.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Treo Borosilicate Square Dish, 650 ml",,,,,,,,,Treo,Pack of 1,,1 Unit,1,8902061230292.0,Treo,-,,,300.0,India,,Unit,,"Practical and durable borosilicate glass square dish from Treo, ideal for baking and serving with a modern, transparent design.",1 Unit,,,,Polestarre,,,Image_1_8902061230292.0.jpg,Image_2_8902061230292.0.jpg,Image_3_8902061230292.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Lock & Lock Food Container Rectangle 470 ml HPL807,,,,,,,,,Lock & Lock,Pack of 1,,1 Unit,1,8803733180788.0,"Lock&Lock Co., Ltd.",-,,,250.0,India,,Unit,,Rectangular food container with a tight seal. Perfect for storing various food items securely.,1 Unit,,,,Polestarre,,,Image_1_8803733180788.0.jpg,Image_2_8803733180788.0.jpg,Image_3_8803733180788.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Lock & Lock Food Container Rectangle 360 ml HPL810,,,,,,,,,Lock & Lock,Pack of 1,,1 Unit,1,8803733181082.0,"Lock&Lock Co., Ltd.",-,,,250.0,India,,Unit,,Rectangle-shaped food storage container. Ideal for compact storage and maintaining food freshness.,1 Unit,,,,Polestarre,,,Image_1_8803733181082.0.jpg,Image_2_8803733181082.0.jpg,Image_3_8803733181082.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Lock & Lock Classic Round Plastic Food Container HSM942, 250 ml, Clear/Blue",,,,,,,,,Lock & Lock,Pack of 1,,1 Unit,1,8803733094252.0,"Lock&Lock Co., Ltd.",-,,,200.0,India,,Unit,,Round food container with a classic design. Keeps food fresh and visible with a clear lid.,1 Unit,,,,Polestarre,,,Image_1_8803733094252.0.jpg,Image_2_8803733094252.0.jpg,Image_3_8803733094252.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Lock & Lock Bottle HAP782,,,,,,,,,Lock & Lock,Pack of 1,,1 Unit,1,8803733782036.0,"Lock&Lock Co., Ltd.",-,,,300.0,India,,Unit,,Handy water bottle with a secure cap. Convenient for keeping drinks fresh and easily accessible.,1 Unit,,,,Polestarre,,,Image_1_8803733782036.0.jpg,Image_2_8803733782036.0.jpg,Image_3_8803733782036.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Kvg Teak Wood Spatula,,,,,,,,,KVG,Pack of 1,,1 Unit,1,8906019858286.0,KVG Agro Products Ltd.,-,,,60.0,India,,Unit,,"Elegant teak wood spatula from Kvg, designed for durability and ease of use in cooking, with a smooth finish for comfortable handling.",1 Unit,,,,Polestarre,,,Image_1_8906019858286.0.jpg,Image_2_8906019858286.0.jpg,Image_3_8906019858286.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Ravenn Steel Utility Container-375 Ml (Silver),,,,,,,,,Ravenn,Pack of 1,,375 ml,1,8906064130641.0,Ravenn Foods Pvt Ltd,-,,,200.0,India,,unit,,Round Stainless Steel Bowl with Airtight Plastic Lid to keep food fresh for long time.,1 unit,,,,Polestarre,,,Image_1_8906064130641.0.jpg,Image_2_8906064130641.0.jpg,Image_3_8906064130641.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Macclite Spine Nylon Kitchen Tool Set Of 4 Primium Non-Stick Spatula (Pack Of 4),,,,,,,,,MACclite,Pack of 4,,4 units,4,8906058423414.0,MACclite Products,-,,,400.0,India,,units,,Non-stick nylon spatula set for various cooking tasks. Durable and heat-resistant.,4 units,,,,Polestarre,,,Image_1_8906058423414.0.jpg,Image_2_8906058423414.0.jpg,Image_3_8906058423414.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Pinnacle Pero Vacuum Insulated Stainless Steel, Silver 500 Ml Flask (Pack Of 1, Silver, Steel)",,,,,,,,,Pinnacle,Pack of 1,,500 ml,1,8906053368642.0,Pinnacle Foods,-,,,550.0,India,,unit,,Keeps beverages hot or cold with its insulated design. Durable and stylish.,1 unit,,,,Polestarre,,,Image_1_8906053368642.0.jpg,Image_2_8906053368642.0.jpg,Image_3_8906053368642.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Pinnacle Thermo 11 L Plastic Eskimo 11 Ltr Ice Box, Keeps Cold Upto 48 Hours, Portable Refrigeration, Storage Of Cans, Beer Etc, Green Ice Bucket (Green, Grey)",,,,,,,,,Pinnacle,Pack of 1,,11 L,1,8906053360073.0,Pinnacle Foods,-,,,1650.0,India,,unit,,"TECHNICAL SPECS: 1. Double Layer Strong Insulated Body 2. A 20 mm PolyUrethane Foam 3. Tough & Impact Resistant Exterior 4. Ice Box is FDA Approved and BPA-Free and therefore safe to even store open food or fruits/veggies. Basically Pinnacle Prudence 11 L is a Perfect Solution to keep Food, Drinks & Refreshments cold for a longer period.",1 unit,,,,Polestarre,,,Image_1_8906053360073.0.jpg,Image_2_8906053360073.0.jpg,Image_3_8906053360073.0.jpg,Image_4_8906053360073.0.jpg,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Kvg Apple Cutter Apple Slicer (One Apple Cutter),,,,,,,,,KVG,Pack of 1,,1 unit,1,8906019852314.0,KVG Agro Products Ltd.,-,,,129.0,India,,unit,,KVG Apple cutter helps cut apple quickly without any effort.,1 unit,,,,Polestarre,,,Image_1_8906019852314.0.jpg,Image_2_8906019852314.0.jpg,Image_3_8906019852314.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Kvg K0253 Kitchen Tool Set (Beige, Cooking Spoon)",,,,,,,,,KVG,Pack of 1,,1 unit,1,8906019850914.0,KVG Agro Products Ltd.,-,,,199.0,India,,unit,,"The KVG Wooden Serving and Cooking Spoon Set of 3 assists you multi-task in the kitchen by making preparing food simpler. It is extremely handy for stirring liquids, stir-frying vegetables, making sauce, preparing curries, serving rice, stirring pastas, tasting food and much more. It scoops the food with ease, without leaving scratches on the cookware. This set consists of 3 wooden spatulas.",1 unit,,,,Polestarre,,,Image_1_8906019850914.0.jpg,Image_2_8906019850914.0.jpg,Image_3_8906019850914.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel With Cool And Touch Body And Cordless Base, 1500 Watts, Auto Shut Off With Dry Boiling (Silver/Black)",,,,,,,,,SINGER,Pack of 1,,1 unit,1,8901299111809.0,Singer India Ltd.,-,,,2860.0,India,,Units,,"High-grade stainless steel electric kettle with a cool-touch body, auto shut-off, and dry boiling protection for safe and efficient boiling.",1 unit,,,,Polestarre,,,Image_1_8901299111809.0.jpg,Image_2_8901299111809.0.jpg,Image_3_8901299111809.0.jpg,Image_4_8901299111809.0.jpg,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Pearlpet Ribbed Jumbo Pet Jar With Stainless Steel Cap, 5Kg",,,,,,,,,PEARLPET,Pack of 1,,1 unit,1,8904052844082.0,?Pearl Polymers Ltd,-,,,400.0,India,,Units,,"Pearlpet Ribbed Jumbo PET Jar is Made from virgin PET and PP material is Completely safe for storing food material and water for consumption. It is Unbreakable, safe for children, non toxic, BPA free, environment friendly, reusable, odourless.",1 unit,,,,Polestarre,,,Image_1_8904052844082.0.jpg,Image_2_8904052844082.0.jpg,Image_3_8904052844082.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Pearlpet Ribbed Jumbo Pet Jar With Plastic Cap, 6Kg",,,,,,,,,PEARLPET,Pack of 1,,1 unit,1,8904052844044.0,?Pearl Polymers Ltd,-,,,200.0,India,,Units,,"Large PET jar with ribbed texture and secure plastic cap, perfect for bulk storage and maintaining food quality.",1 unit,,,,Polestarre,,,Image_1_8904052844044.0.jpg,Image_2_8904052844044.0.jpg,Image_3_8904052844044.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Pearlpet Plastic Slim Jumbo Pet Jar With Stainless Steel Cap, 3Kg, Standard, Clear",,,,,,,,,PEARLPET,Pack of 1,,1 unit,1,8904052844068.0,?Pearl Polymers Ltd,-,,,250.0,India,,Units,,Pearlpet brings you different type of products. Add an additional look to your kitchen. It can also be an ideal gift to your kitchen and an occasion. The color gives an elegant look. Care instruction keep away from the items or products which may cause damage to this product.,1 unit,,,,Polestarre,,,Image_1_8904052844068.0.jpg,Image_2_8904052844068.0.jpg,Image_3_8904052844068.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,"Pearlpet Martaban Pet Jar Set, 400Gm, Set Of 3",,,,,,,,,PEARLPET,Pack of 3,,3 Units,3,8904052855095.0,?Pearl Polymers Ltd,-,,,180.0,India,,Units,,"Pearlpet Martaban PET Jar Set s Made from virgin PET and PP material is Completely safe for storing food material and water for consumption. It is Unbreakable, safe for children, non toxic, BPA free, environment friendly, reusable, odourless.",3 Units,,,,Polestarre,,,Image_1_8904052855095.0.jpg,Image_2_8904052855095.0.jpg,Image_3_8904052855095.0.jpg,,
Retail,Grocery,Kitchen Tools & Accessories,RET10-103F,Atlasware Stainless Steel Water Bottle 1000Ml,,,,,,,,,Atlasware,Pack of 1,,1 unit,1,8904074210100.0,Atlasware Products,-,,,1000.0,India,,Units,,The original Atlasware single walled Stainless Steel Bottle. The stainless steel used is of high grade. This Preserves flavor freshness - Can store carbonated drinks - Suitable for any indoor or outdoor use - Unique design and shape - Manufactured by ISO 90012000 certified company using specially hardened high grade stainless steel,1 unit,,,,Polestarre,,,Image_1_8904074210100.0.jpg,Image_2_8904074210100.0.jpg,Image_3_8904074210100.0.jpg,,
